tripId,source,estimated_usage_bins,city,zone,zone_demand_popularity,dayType,pickUpHourOfDay,sla,booking_type,tripOutcome
ebb8c14e-bc3f-4afe-b114-926bc8df6659,ios,GT_3_LTE_4_HOURS,Delhi NCR,346,POPULARITY_INDEX_4,FRIDAY,EVENING,Scheduled,4hr,bad
1a184d3c-070c-48c4-a3bf-4ad17fce7ae2,ios,GT_3_LTE_4_HOURS,Mumbai,399,POPULARITY_INDEX_4,NORMAL_WEEKDAY,AFTERNOON,Scheduled,4hr,bad
0de6f66e-af51-4a05-a198-6d60df0f578c,ios,GT_3_LTE_4_HOURS,Mumbai,399,POPULARITY_INDEX_4,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,bad
8ea2c59c-8687-4fa0-92ac-6295ec696df2,ios,GT_3_LTE_4_HOURS,Mumbai,399,POPULARITY_INDEX_4,WEEKEND,AFTERNOON,Scheduled,4hr,bad
92b94c43-31c0-47e3-853a-85d7a08b0ca3,ios,GT_3_LTE_4_HOURS,Mumbai,419,POPULARITY_INDEX_4,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,bad
31e1b0d4-a527-4a82-8901-2b5a12f4aacf,ios,GT_3_LTE_4_HOURS,Mumbai,419,POPULARITY_INDEX_4,WEEKEND,MORNING,Scheduled,round_trip,bad
86208952-0509-497e-a1e3-683c80c5f885,ios,GT_3_LTE_4_HOURS,Mumbai,420,POPULARITY_INDEX_4,NORMAL_WEEKDAY,EARLY,Scheduled,4hr,bad
c234407b-d410-4217-9c77-5c5c011e23a3,ios,GT_3_LTE_4_HOURS,Mumbai,420,POPULARITY_INDEX_4,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,bad
7c3c68ec-672b-4d42-8224-5843056a525d,ios,GT_3_LTE_4_HOURS,Mumbai,427,POPULARITY_INDEX_4,FRIDAY,EARLY,Scheduled,4hr,bad
3945790c-46e8-41dd-b785-156db870c60e,ios,GT_3_LTE_4_HOURS,Mumbai,442,POPULARITY_INDEX_4,WEEKEND,VERYLATE,Scheduled,round_trip,bad
3b806813-d6cc-42e1-96bc-6d549b533095,ios,GT_3_LTE_4_HOURS,Pune,194,POPULARITY_INDEX_4,WEEKEND,EVENING,Scheduled,4hr,bad
9d8a25b0-00bd-4745-b8d7-bf9a2528ab1c,ios,GT_4_LTE_6_HOURS,Delhi NCR,74,POPULARITY_INDEX_4,WEEKEND,NIGHT,Scheduled,round_trip,bad
9a8fda91-b9c7-401f-9738-887906608146,ios,GT_4_LTE_6_HOURS,Hyderabad,161,POPULARITY_INDEX_4,WEEKEND,NIGHT,Scheduled,round_trip,bad
de5132fe-b6d3-46e6-b466-d416f1e1983e,ios,GT_4_LTE_6_HOURS,Hyderabad,163,POPULARITY_INDEX_4,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,bad
c4e3f4c5-f0cd-4685-accc-f238511d66ac,ios,GT_4_LTE_6_HOURS,Mumbai,419,POPULARITY_INDEX_4,NORMAL_WEEKDAY,MORNING,Scheduled,6hr,bad
0eba7add-2300-4544-8840-ee0bb94ea0ab,ios,GT_4_LTE_6_HOURS,Mumbai,420,POPULARITY_INDEX_4,NORMAL_WEEKDAY,MORNING,Scheduled,6hr,bad
af08bc58-d3be-4f66-ba6a-483bbbf5b6df,ios,GT_6_LTE_8_HOURS,Bangalore,218,POPULARITY_INDEX_4,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,bad
37e17ec6-3355-4fa6-b0f7-d3a198967ad6,ios,GT_6_LTE_8_HOURS,Bangalore,331,POPULARITY_INDEX_4,FRIDAY,MORNING,Scheduled,8hr,bad
56e8aa77-34a4-4ac7-b5f2-496c00455871,ios,GT_6_LTE_8_HOURS,Chennai,340,POPULARITY_INDEX_4,NORMAL_WEEKDAY,LATENIGHT,Scheduled,8hr,bad
cea0734f-6005-4668-8258-3fbe539851e8,ios,GT_6_LTE_8_HOURS,Mumbai,420,POPULARITY_INDEX_4,FRIDAY,AFTERNOON,Scheduled,8hr,bad
383558c9-6bc6-48bb-9b22-4412e051af43,ios,GT_6_LTE_8_HOURS,Mumbai,422,POPULARITY_INDEX_4,NORMAL_WEEKDAY,AFTERNOON,Scheduled,8hr,bad
dead708d-6b49-4613-a557-e3877f0d75e2,ios,GT_6_LTE_8_HOURS,Mumbai,428,POPULARITY_INDEX_4,NORMAL_WEEKDAY,EARLY,Scheduled,8hr,bad
16c2a81f-209c-4860-87fc-41eb61a82b38,ios,GT_6_LTE_8_HOURS,Mumbai,428,POPULARITY_INDEX_4,NORMAL_WEEKDAY,MORNING,Scheduled,8hr,bad
9d202c1b-b9d4-4313-9caf-839ef7494261,ios,GT_6_LTE_8_HOURS,Mumbai,468,POPULARITY_INDEX_4,WEEKEND,MORNING,Scheduled,8hr,bad
c2ddeb39-1220-496d-9c49-819792c75381,ios,GT_8_HOURS,Bangalore,202,POPULARITY_INDEX_4,WEEKEND,EARLY,Scheduled,outstation,bad
755c8cb8-2d07-455e-bd20-0c31e08aa06e,ios,GT_8_HOURS,Mumbai,399,POPULARITY_INDEX_4,NORMAL_WEEKDAY,EARLY,Scheduled,12hr,bad
0bc7daf4-987a-4f2c-8e8d-9fc61d4936a5,ios,LTE_1_HOUR,Bangalore,200,POPULARITY_INDEX_4,WEEKEND,LATENIGHT,Scheduled,one_way_trip,bad
54d08bd6-e7f2-4180-bbf2-a73af6d99b0d,ios,LTE_1_HOUR,Bangalore,202,POPULARITY_INDEX_4,WEEKEND,LATENIGHT,Scheduled,one_way_trip,bad
686f0f7d-dad2-477e-a33a-a7d8c0bea46c,ios,LTE_1_HOUR,Bangalore,205,POPULARITY_INDEX_4,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_trip,bad
a5b47afb-aa5a-4fc4-838f-e791731b9085,ios,LTE_1_HOUR,Bangalore,205,POPULARITY_INDEX_4,WEEKEND,LATENIGHT,Scheduled,one_way_trip,bad
a7ed2016-9bf8-4f56-8152-94a3b9b2fe48,ios,LTE_1_HOUR,Bangalore,206,POPULARITY_INDEX_4,WEEKEND,NIGHT,Scheduled,one_way_trip,bad
e2562b1c-7314-4b39-9089-1dd38471d3de,ios,LTE_1_HOUR,Bangalore,331,POPULARITY_INDEX_4,NORMAL_WEEKDAY,EARLY,Scheduled,one_way_trip,bad
8189bedc-b359-4236-85c1-edcc2491cdf1,ios,LTE_1_HOUR,Bangalore,331,POPULARITY_INDEX_4,WEEKEND,LATENIGHT,Scheduled,one_way_trip,bad
91f74b86-66d4-45ee-8987-318616ae51ae,ios,LTE_1_HOUR,Bangalore,331,POPULARITY_INDEX_4,WEEKEND,VERYLATE,Scheduled,round_trip,bad
81a70758-adb5-4a13-b6d6-3430fd6852fe,ios,LTE_1_HOUR,Bangalore,490,POPULARITY_INDEX_4,FRIDAY,LATENIGHT,Scheduled,one_way_trip,bad
289238fa-5c3c-43c6-b0dc-003e775d1a87,ios,LTE_1_HOUR,Bangalore,490,POPULARITY_INDEX_4,WEEKEND,VERYLATE,Scheduled,one_way_trip,bad
50be4ea9-2c77-4cbb-be36-14091c4d97bf,ios,LTE_1_HOUR,Bangalore,495,POPULARITY_INDEX_4,WEEKEND,VERYLATE,Scheduled,one_way_trip,bad
e706a4e7-cebb-452d-873e-5fe466e8e1c4,ios,LTE_1_HOUR,Chennai,89,POPULARITY_INDEX_4,NORMAL_WEEKDAY,MORNING,Immediate,round_trip,bad
6b7b9ac4-0c19-4d36-9198-49db0f320c60,ios,LTE_1_HOUR,Chennai,100,POPULARITY_INDEX_4,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,bad
1d84d139-26d8-4416-b951-7ed6a6f3955b,ios,LTE_1_HOUR,Chennai,100,POPULARITY_INDEX_4,WEEKEND,EVENING,Scheduled,round_trip,bad
1e9567d1-d490-49f6-83b9-81ee9bd9a6e0,ios,LTE_1_HOUR,Chennai,101,POPULARITY_INDEX_4,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,bad
45a796fa-08e8-4201-80c2-ed37bf04a839,ios,LTE_1_HOUR,Chennai,101,POPULARITY_INDEX_4,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,bad
9096e2b0-efe1-4c4e-9a1d-470831ab692e,ios,LTE_1_HOUR,Chennai,103,POPULARITY_INDEX_4,WEEKEND,EVENING,Scheduled,one_way_trip,bad
87d97da2-db49-467a-bf44-fc112415f329,ios,LTE_1_HOUR,Chennai,103,POPULARITY_INDEX_4,WEEKEND,LATENIGHT,Scheduled,one_way_trip,bad
36859236-57b3-46e4-a560-29b682652ba9,ios,LTE_1_HOUR,Chennai,337,POPULARITY_INDEX_4,WEEKEND,NIGHT,Scheduled,one_way_trip,bad
5b7fc8c1-30e5-42e4-a2fc-c75ed54b771d,ios,LTE_1_HOUR,Delhi NCR,57,POPULARITY_INDEX_4,NORMAL_WEEKDAY,LATENIGHT,Scheduled,one_way_trip,bad
1d000c1c-12d0-4528-b0ac-aa16fdb09fe5,ios,LTE_1_HOUR,Delhi NCR,57,POPULARITY_INDEX_4,WEEKEND,VERYLATE,Scheduled,one_way_trip,bad
c59f1dd8-7321-421b-97f5-59706958c8c8,ios,LTE_1_HOUR,Delhi NCR,62,POPULARITY_INDEX_4,FRIDAY,EARLY,Scheduled,one_way_trip,bad
34688a0f-2228-4311-ad89-21b465695639,ios,LTE_1_HOUR,Delhi NCR,346,POPULARITY_INDEX_4,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,bad
76f1a476-cada-487c-96f1-6443cefe491b,ios,LTE_1_HOUR,Delhi NCR,346,POPULARITY_INDEX_4,WEEKEND,AFTERNOON,Scheduled,one_way_trip,bad
ec2c9865-f26c-4e59-b970-78d7017966da,ios,LTE_1_HOUR,Delhi NCR,347,POPULARITY_INDEX_4,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,bad
cd5de500-c7e3-4b5d-9a47-f456c6031ca6,ios,LTE_1_HOUR,Delhi NCR,363,POPULARITY_INDEX_4,FRIDAY,VERYLATE,Scheduled,one_way_trip,bad
5f4bfc01-e802-4008-8c7f-cb0c26db21cf,ios,LTE_1_HOUR,Delhi NCR,363,POPULARITY_INDEX_4,NORMAL_WEEKDAY,LATENIGHT,Scheduled,one_way_trip,bad
e034e792-e73d-454b-98b0-65051f14e9a7,ios,LTE_1_HOUR,Hyderabad,154,POPULARITY_INDEX_4,FRIDAY,LATENIGHT,Scheduled,one_way_trip,bad
fab7ad08-16f9-4f7b-bcf2-d223a7557bbf,ios,LTE_1_HOUR,Hyderabad,161,POPULARITY_INDEX_4,FRIDAY,LATENIGHT,Scheduled,one_way_trip,bad
e4223076-db9c-4570-b54b-3efcf69d1d83,ios,LTE_1_HOUR,Hyderabad,166,POPULARITY_INDEX_4,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,bad
a0d555de-266b-49de-b8f5-aaa257281b1c,ios,LTE_1_HOUR,Hyderabad,167,POPULARITY_INDEX_4,WEEKEND,AFTERNOON,Scheduled,round_trip,bad
e39fd4ad-841b-42fd-ac33-9c4858dd3c38,ios,LTE_1_HOUR,Mumbai,399,POPULARITY_INDEX_4,WEEKEND,EVENING,Scheduled,one_way_trip,bad
921187c5-b576-47a7-98f0-498677ef828d,ios,LTE_1_HOUR,Mumbai,400,POPULARITY_INDEX_4,FRIDAY,LATENIGHT,Scheduled,one_way_trip,bad
1e28e6fe-2b38-4be4-a995-c186572d48d5,ios,LTE_1_HOUR,Mumbai,400,POPULARITY_INDEX_4,WEEKEND,VERYLATE,Scheduled,one_way_trip,bad
ae198797-1e4a-43f9-b8f7-1d6f0f0b8cb5,ios,LTE_1_HOUR,Mumbai,424,POPULARITY_INDEX_4,WEEKEND,VERYLATE,Scheduled,one_way_trip,bad
07b1ba0b-5de4-4fa5-ba1a-f288731a4605,ios,LTE_1_HOUR,Mumbai,427,POPULARITY_INDEX_4,WEEKEND,VERYLATE,Scheduled,one_way_trip,bad
6ecccd1d-2278-4436-b865-0f878390c84a,ios,LTE_1_HOUR,Mumbai,428,POPULARITY_INDEX_4,WEEKEND,LATENIGHT,Scheduled,one_way_trip,bad
2840ccda-d826-4d96-9f7b-2947db11ef81,ios,LTE_1_HOUR,Mumbai,441,POPULARITY_INDEX_4,FRIDAY,LATENIGHT,Scheduled,one_way_trip,bad
a6a38408-9004-4c44-84e4-ed3421180808,ios,LTE_1_HOUR,Mumbai,447,POPULARITY_INDEX_4,FRIDAY,EVENING,Scheduled,one_way_trip,bad
e08d2432-f20d-4070-b437-58a06b67b413,ios,LTE_1_HOUR,Mumbai,447,POPULARITY_INDEX_4,FRIDAY,LATENIGHT,Scheduled,one_way_trip,bad
06da3eaf-795a-46c0-ba26-8a3c780cdc2d,msite,GT_1_LTE_2_HOURS,Delhi NCR,62,POPULARITY_INDEX_4,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,bad
41c72537-dc41-4ce9-806c-42da34c8c1ad,msite,GT_1_LTE_2_HOURS,Delhi NCR,62,POPULARITY_INDEX_4,WEEKEND,LATENIGHT,Scheduled,one_way_trip,bad
886153bd-7061-4102-87c6-2f10d10f6b30,msite,GT_1_LTE_2_HOURS,Hyderabad,163,POPULARITY_INDEX_4,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,bad
95bb5c9e-1700-4d2b-a2a3-01998ac3aea8,msite,GT_1_LTE_2_HOURS,Hyderabad,163,POPULARITY_INDEX_4,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,bad
9846edad-224f-46ef-b2c0-b090d92df564,msite,GT_2_LTE_3_HOURS,Delhi NCR,270,POPULARITY_INDEX_4,FRIDAY,LATENIGHT,Scheduled,one_way_trip,bad
9cf73433-b124-4548-aa7f-85c61b3674b9,msite,GT_3_LTE_4_HOURS,Bangalore,202,POPULARITY_INDEX_4,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,bad
cd8ff6d1-b429-4518-9fcc-b9344171e341,msite,GT_6_LTE_8_HOURS,Mumbai,427,POPULARITY_INDEX_4,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,bad
4b0dd678-ffe4-4272-9d5b-663967ec3519,msite,GT_8_HOURS,Delhi NCR,270,POPULARITY_INDEX_4,NORMAL_WEEKDAY,EARLY,Scheduled,outstation,bad
999b6098-dbf9-4d89-8ae8-b33d33c2a13d,msite,LTE_1_HOUR,Chennai,103,POPULARITY_INDEX_4,WEEKEND,NIGHT,Scheduled,one_way_trip,bad
457450c8-16a0-45d4-b627-9538057f1d7f,msite,LTE_1_HOUR,Delhi NCR,62,POPULARITY_INDEX_4,NORMAL_WEEKDAY,LATENIGHT,Scheduled,one_way_trip,bad
60636185-78c1-47b8-ab8d-be16d3187037,msite,LTE_1_HOUR,Delhi NCR,62,POPULARITY_INDEX_4,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,bad
efe25179-6b54-4e14-842d-01525ac60c05,msite,LTE_1_HOUR,Delhi NCR,62,POPULARITY_INDEX_4,WEEKEND,NIGHT,Scheduled,one_way_trip,bad
f901ac6a-2a58-499a-a633-43a097a014dc,msite,LTE_1_HOUR,Hyderabad,153,POPULARITY_INDEX_4,NORMAL_WEEKDAY,EARLY,Scheduled,one_way_trip,bad
b6a74cc7-95ac-448e-b8bc-016ad0ddfbf1,website,GT_8_HOURS,Chennai,107,POPULARITY_INDEX_4,WEEKEND,EARLY,Scheduled,outstation,bad
9cc28d84-7952-4bfd-bc6f-b108cd651653,website,LTE_1_HOUR,Mumbai,427,POPULARITY_INDEX_4,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,bad
17d7537e-35e3-4a0b-bae9-ecf8e2763c68,website,NOT_SPECIFIED,Pune,277,POPULARITY_INDEX_4,NORMAL_WEEKDAY,MORNING,Scheduled,one_way_trip,bad
75e04deb-44da-49bb-b4a8-740b4f0023e5,B2B Portal,NOT_SPECIFIED,Chennai,480,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,bad
fd0c2d2c-4c0b-4966-b465-35ca9861f978,B2B Portal,NOT_SPECIFIED,Mumbai,426,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,outstation,bad
b4a95bf2-2edf-450a-9124-d850547d0844,B2B Portal,NOT_SPECIFIED,Pune,275,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,bad
8de52697-bdaf-4de9-8823-d0c4ca05d124,B2B Portal,NOT_SPECIFIED,Pune,329,POPULARITY_INDEX_5,FRIDAY,EVENING,Scheduled,outstation,bad
64f588fc-42cf-4418-b6e8-db5e4f5b2a45,Phone,GT_2_LTE_3_HOURS,Delhi NCR,348,POPULARITY_INDEX_5,FRIDAY,AFTERNOON,Scheduled,4hr,bad
22e085d5-44c5-48cb-b816-863b16c24c4e,Phone,GT_3_LTE_4_HOURS,Pune,190,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,round_trip,bad
27aae853-9b18-44ba-8cfd-c95ed3016f1e,Phone,NOT_SPECIFIED,Chennai,92,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,4hr,bad
e64802f6-b12b-44f5-9b6a-f59359256a88,Phone,NOT_SPECIFIED,Chennai,97,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,8hr,bad
77ed6e78-a7cc-4a31-8e35-de89c5a9cc0a,Phone,NOT_SPECIFIED,Chennai,334,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,6hr,bad
54f85987-0ed3-40bf-b843-f877d1d38cf2,Phone,NOT_SPECIFIED,Chennai,345,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,8hr,bad
787dff2a-a2ac-4121-aa76-0555bf394b6a,Phone,NOT_SPECIFIED,Delhi NCR,267,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,4hr,bad
ba9b35c4-758a-42ef-bcf5-2edd6d18260c,Phone,NOT_SPECIFIED,Hyderabad,175,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,6hr,bad
3b6cf4dd-4004-4216-8d1d-f1c4a0058883,Phone,NOT_SPECIFIED,Mumbai,403,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,6hr,bad
26d628b2-4d6c-4655-878c-b942b97fe9b1,Phone,NOT_SPECIFIED,Mumbai,413,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,6hr,bad
51158f44-01cf-4a50-a359-e499ad2a1e83,Phone,NOT_SPECIFIED,Mumbai,414,POPULARITY_INDEX_5,FRIDAY,MORNING,Scheduled,8hr,bad
95974369-4715-49e4-8f8b-45e7465c1a29,Phone,NOT_SPECIFIED,Mumbai,449,POPULARITY_INDEX_5,WEEKEND,VERYLATE,Scheduled,one_way_trip,bad
cf371e39-ec8a-4a47-86c2-c000a5747fa6,Phone,NOT_SPECIFIED,Mumbai,459,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,8hr,bad
0021bd60-1e0c-439b-b7b1-10744cf3f41e,Phone,NOT_SPECIFIED,Mumbai,467,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_trip,bad
adfda772-93aa-48a4-b301-5e20736fdb11,Phone,NOT_SPECIFIED,Pune,191,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,outstation,bad
c12640ac-55d8-4f67-8fbb-7ca86f1624d2,Phone,NOT_SPECIFIED,Pune,329,POPULARITY_INDEX_5,FRIDAY,EARLY,Scheduled,one_way_outstation,bad
25f1db2d-0752-40a9-84fd-cad4bf4464c7,android,GT_1_LTE_2_HOURS,Bangalore,398,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Scheduled,round_trip,bad
70c6a54c-f4a9-45be-8bee-8a556f7e5f14,android,GT_1_LTE_2_HOURS,Chennai,86,POPULARITY_INDEX_5,NORMAL_WEEKDAY,LATENIGHT,Scheduled,round_trip,bad
d3fde09a-b2d2-4e12-b2fd-1a012df868cf,android,GT_1_LTE_2_HOURS,Chennai,92,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,2hr,bad
112f3765-e3d3-4807-8c22-2b479cf030db,android,GT_1_LTE_2_HOURS,Chennai,92,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,one_way_trip,bad
39915329-084e-4ac7-a985-4d6a353e5514,android,GT_1_LTE_2_HOURS,Chennai,97,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,2hr,bad
a84367b9-ca04-46e9-af6b-5d361c119705,android,GT_1_LTE_2_HOURS,Chennai,334,POPULARITY_INDEX_5,FRIDAY,EARLY,Scheduled,2hr,bad
6ecacd36-632b-49e0-a903-fde6b3bbbfc9,android,GT_1_LTE_2_HOURS,Chennai,334,POPULARITY_INDEX_5,WEEKEND,EARLY,Scheduled,2hr,bad
f3a2de61-1b2c-43d4-b07d-5d6ffe9a3b73,android,GT_1_LTE_2_HOURS,Chennai,338,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,2hr,bad
9024feee-bf3a-49b8-8906-78588a097ca3,android,GT_1_LTE_2_HOURS,Chennai,344,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,bad
b7e47ed4-0c5b-472c-9694-b6c2841cda10,android,GT_1_LTE_2_HOURS,Chennai,485,POPULARITY_INDEX_5,FRIDAY,EARLY,Scheduled,2hr,bad
464b21cd-cf1c-44aa-bc7c-3028446b527b,android,GT_1_LTE_2_HOURS,Chennai,494,POPULARITY_INDEX_5,WEEKEND,EARLY,Scheduled,round_trip,bad
8b179d4e-bca5-4143-857b-b247fc1f3dfb,android,GT_1_LTE_2_HOURS,Delhi NCR,48,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,bad
d8698605-cd80-4f50-b2c9-0cff6c574d91,android,GT_1_LTE_2_HOURS,Delhi NCR,67,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,bad
d66e341c-b814-48b6-be59-82043b8a06b4,android,GT_1_LTE_2_HOURS,Delhi NCR,236,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,round_trip,bad
6d783eb9-3808-4693-922c-9fa11c3d5526,android,GT_1_LTE_2_HOURS,Delhi NCR,243,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,bad
447b520b-00bb-49e8-8bf6-3bfa2fdf87ca,android,GT_1_LTE_2_HOURS,Delhi NCR,260,POPULARITY_INDEX_5,FRIDAY,EARLY,Scheduled,round_trip,bad
a29cb197-1035-4b76-9ff8-ec6c388889a2,android,GT_1_LTE_2_HOURS,Delhi NCR,260,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,bad
4475f87c-7ce9-4b32-9e9d-5bc049fcf9cb,android,GT_1_LTE_2_HOURS,Delhi NCR,260,POPULARITY_INDEX_5,WEEKEND,LATENIGHT,Scheduled,round_trip,bad
4cec5f1d-511c-455a-87fc-7a6f92a9db92,android,GT_1_LTE_2_HOURS,Delhi NCR,267,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,bad
4f07e4c9-184a-4d0f-bee8-1cfd8ded99fa,android,GT_1_LTE_2_HOURS,Delhi NCR,269,POPULARITY_INDEX_5,NORMAL_WEEKDAY,LATENIGHT,Scheduled,one_way_trip,bad
51e4f6e9-6f4c-4c68-a3c9-44c05e8d4fae,android,GT_1_LTE_2_HOURS,Delhi NCR,269,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,bad
7841f876-cc9f-4ef9-9687-f3469fddffad,android,GT_1_LTE_2_HOURS,Delhi NCR,361,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,bad
6a009e82-04ec-404b-8b78-e990a9472338,android,GT_1_LTE_2_HOURS,Delhi NCR,365,POPULARITY_INDEX_5,WEEKEND,VERYLATE,Scheduled,one_way_trip,bad
82cfb2ad-a16c-43dd-a64c-bbaeb1695806,android,GT_1_LTE_2_HOURS,Delhi NCR,370,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,bad
e47e322b-2bdb-4835-99f4-9a153bb15e45,android,GT_1_LTE_2_HOURS,Delhi NCR,379,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,2hr,bad
a24af731-b67c-4ed1-919f-2b6c1b5fb6e6,android,GT_1_LTE_2_HOURS,Delhi NCR,381,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,bad
835956b7-cbcf-40b1-89ac-d4d14ab1b589,android,GT_1_LTE_2_HOURS,Delhi NCR,384,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,bad
df2dd6dc-b6a3-4143-b67f-ae42c5379b15,android,GT_1_LTE_2_HOURS,Delhi NCR,388,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,one_way_trip,bad
564265f2-60d9-4981-aede-973f01c93b72,android,GT_1_LTE_2_HOURS,Hyderabad,143,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,bad
f5b815c1-44ed-469d-b593-d0ffd4d21df4,android,GT_1_LTE_2_HOURS,Hyderabad,144,POPULARITY_INDEX_5,FRIDAY,LATENIGHT,Scheduled,one_way_trip,bad
ea06dfbc-08e3-4ca4-947d-b401fc2ee4a6,android,GT_1_LTE_2_HOURS,Hyderabad,144,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,bad
2958f9af-6ffd-43e5-9816-275717e07995,android,GT_1_LTE_2_HOURS,Hyderabad,152,POPULARITY_INDEX_5,FRIDAY,NIGHT,Scheduled,round_trip,bad
d619ea9a-84f6-4656-81df-eed4290e4074,android,GT_1_LTE_2_HOURS,Hyderabad,162,POPULARITY_INDEX_5,FRIDAY,NIGHT,Scheduled,round_trip,bad
82d4029c-60a1-42e7-b37e-453a3fc22c10,android,GT_1_LTE_2_HOURS,Hyderabad,164,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,bad
3865aff7-82d1-4be0-a2a7-ced88244eba8,android,GT_1_LTE_2_HOURS,Hyderabad,164,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,round_trip,bad
5f7783b7-5101-4d44-8c3e-b9a009a4aecf,android,GT_1_LTE_2_HOURS,Hyderabad,171,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,round_trip,bad
567593ab-cac2-4149-8e16-094e42315bba,android,GT_1_LTE_2_HOURS,Mumbai,403,POPULARITY_INDEX_5,WEEKEND,EARLY,Scheduled,round_trip,bad
2d4563b0-4abc-46c4-a8db-66d82267f298,android,GT_1_LTE_2_HOURS,Mumbai,404,POPULARITY_INDEX_5,FRIDAY,NIGHT,Scheduled,round_trip,bad
6cd691b6-c9c3-4e2c-a14c-7b9afaf5ed92,android,GT_1_LTE_2_HOURS,Mumbai,404,POPULARITY_INDEX_5,WEEKEND,VERYLATE,Scheduled,one_way_trip,bad
7d9a9885-4349-4b28-8120-56dadd1c768f,android,GT_1_LTE_2_HOURS,Mumbai,404,POPULARITY_INDEX_5,WEEKEND,VERYLATE,Scheduled,round_trip,bad
08080642-29d1-40af-88cb-a37d64a697dd,android,GT_1_LTE_2_HOURS,Mumbai,410,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,bad
